market,date_started,week_end_date,price_per_quintal,year,month
Kosikalan APMC,2024-11-24,2024-11-30,2937.2,2024,11
Lakhimpur APMC,2024-11-24,2024-11-30,2968.95,2024,11
Lalganj APMC,2024-11-24,2024-11-30,2854.46,2024,11
Lalitpur APMC,2024-11-24,2024-11-30,2790.66,2024,11
Lucknow APMC,2024-11-24,2024-11-30,3009.73,2024,11
Madhoganj APMC,2024-11-24,2024-11-30,2880.03,2024,11
Mahoba APMC,2024-11-24,2024-11-30,3042.42,2024,11
Maigalganj APMC,2024-11-24,2024-11-30,3336.67,2024,11
Mainpuri APMC,2024-11-24,2024-11-30,2878.32,2024,11
Manjhanpur APMC,2024-11-24,2024-11-30,3235.85,2024,11
Mathura APMC,2024-11-24,2024-11-30,2896.7,2024,11
Maudaha APMC,2024-11-24,2024-11-30,,2024,11
Mauranipur APMC,2024-11-24,2024-11-30,3349.09,2024,11
Meerut APMC,2024-11-24,2024-11-30,3177.94,2024,11
Mehmoodabad APMC,2024-11-24,2024-11-30,2945.31,2024,11
Milak APMC,2024-11-24,2024-11-30,2857.23,2024,11
Mirzapur APMC,2024-11-24,2024-11-30,2801.45,2024,11
Mohamadabad APMC,2024-11-24,2024-11-30,3101.05,2024,11
Mohammdi APMC,2024-11-24,2024-11-30,2971.07,2024,11
Moth APMC,2024-11-24,2024-11-30,3311.96,2024,11
Mugrabaadshahpur APMC,2024-11-24,2024-11-30,2818.52,2024,11
Muradabad APMC,2024-11-24,2024-11-30,2870.62,2024,11
Muradnagar APMC,2024-11-24,2024-11-30,3070.0,2024,11
Muskara APMC,2024-11-24,2024-11-30,3009.78,2024,11
Muzzafarnagar APMC,2024-11-24,2024-11-30,3200.0,2024,11
Naanpara APMC,2024-11-24,2024-11-30,,2024,11
Nagina APMC,2024-11-24,2024-11-30,3965.52,2024,11
Najibabad APMC,2024-11-24,2024-11-30,2000.0,2024,11
Naugarh APMC,2024-11-24,2024-11-30,3300.0,2024,11
Nautnava APMC,2024-11-24,2024-11-30,1683.33,2024,11
Nawabganj APMC,2024-11-24,2024-11-30,3469.49,2024,11
Noida APMC,2024-11-24,2024-11-30,3072.22,2024,11
Orai APMC,2024-11-24,2024-11-30,3556.2,2024,11
Paliakala APMC,2024-11-24,2024-11-30,3111.15,2024,11
Panchpedwa APMC,2024-11-24,2024-11-30,3971.43,2024,11
Partaval APMC,2024-11-24,2024-11-30,3304.52,2024,11
Payagpur APMC,2024-11-24,2024-11-30,,2024,11
Pilibhit APMC,2024-11-24,2024-11-30,2968.75,2024,11
Pratapgarh APMC,2024-11-24,2024-11-30,3393.02,2024,11
Pukharayan APMC,2024-11-24,2024-11-30,3097.8,2024,11
Puranpur APMC,2024-11-24,2024-11-30,2981.59,2024,11
Purwa APMC,2024-11-24,2024-11-30,2882.2,2024,11
Puwaha APMC,2024-11-24,2024-11-30,2932.81,2024,11
Raibareilly APMC,2024-11-24,2024-11-30,2845.59,2024,11
Rampur APMC,2024-11-24,2024-11-30,2843.3,2024,11
Rampurmaniharan APMC,2024-11-24,2024-11-30,2311.36,2024,11
Rasda APMC,2024-11-24,2024-11-30,2883.59,2024,11
Robertsganj APMC,2024-11-24,2024-11-30,2861.94,2024,11
Rudauli APMC,2024-11-24,2024-11-30,3370.0,2024,11
Rura APMC,2024-11-24,2024-11-30,,2024,11
Safdarganj APMC,2024-11-24,2024-11-30,3350.0,2024,11
Saharanpur APMC,2024-11-24,2024-11-30,3200.0,2024,11
Sahiyapur APMC,2024-11-24,2024-11-30,3009.78,2024,11
Salon APMC,2024-11-24,2024-11-30,2865.83,2024,11
Sambhal APMC,2024-11-24,2024-11-30,2462.34,2024,11
Samsabad APMC,2024-11-24,2024-11-30,1600.0,2024,11
Sandi APMC,2024-11-24,2024-11-30,2890.77,2024,11
Sandila APMC,2024-11-24,2024-11-30,2890.71,2024,11
Sardhana APMC,2024-11-24,2024-11-30,,2024,11
Sehjanwa APMC,2024-11-24,2024-11-30,1900.0,2024,11
Shadabad APMC,2024-11-24,2024-11-30,2221.43,2024,11
Shahabad(New Mandi) APMC,2024-11-24,2024-11-30,2950.0,2024,11
Shahaswan APMC,2024-11-24,2024-11-30,,2024,11
Shahganj APMC,2024-11-24,2024-11-30,2804.55,2024,11
Shahjahanpur APMC,2024-11-24,2024-11-30,3047.28,2024,11
Shahpur APMC,2024-11-24,2024-11-30,,2024,11
Shamli APMC,2024-11-24,2024-11-30,3169.63,2024,11
Shikohabad APMC,2024-11-24,2024-11-30,,2024,11
Sikanderabad APMC,2024-11-24,2024-11-30,2933.0,2024,11
Sikarpur APMC,2024-11-24,2024-11-30,2300.0,2024,11
Sirsa APMC,2024-11-24,2024-11-30,3106.75,2024,11
Sirsaganj APMC,2024-11-24,2024-11-30,2625.0,2024,11
Sitapur APMC,2024-11-24,2024-11-30,2933.85,2024,11
Siyana APMC,2024-11-24,2024-11-30,2860.0,2024,11
Sultanpur APMC,2024-11-24,2024-11-30,3310.69,2024,11
Tamkuhi road APMC,2024-11-24,2024-11-30,,2024,11
Tanda(Rampur) APMC,2024-11-24,2024-11-30,,2024,11
Thanabhavan APMC,2024-11-24,2024-11-30,2880.0,2024,11
Tikonia APMC,2024-11-24,2024-11-30,,2024,11
Tilhar APMC,2024-11-24,2024-11-30,2944.44,2024,11
Tulsipur APMC,2024-11-24,2024-11-30,3702.38,2024,11
Tundla APMC,2024-11-24,2024-11-30,2962.5,2024,11
Ujhani APMC,2024-11-24,2024-11-30,3002.55,2024,11
Unnao APMC,2024-11-24,2024-11-30,2857.04,2024,11
Uttaripura APMC,2024-11-24,2024-11-30,3154.45,2024,11
Varanasi APMC,2024-11-24,2024-11-30,2905.19,2024,11
Varanasi(F&V) APMC,2024-11-24,2024-11-30,,2024,11
Varipaal APMC,2024-11-24,2024-11-30,2453.7,2024,11
Vishalpur APMC,2024-11-24,2024-11-30,2970.31,2024,11
Viswan APMC,2024-11-24,2024-11-30,2953.75,2024,11
Wazirganj APMC,2024-11-24,2024-11-30,,2024,11
Average,2024-11-24,2024-11-30,2957.31,2024,11
Achalda APMC,2024-12-01,2024-12-08,3091.05,2024,12
Achnera APMC,2024-12-01,2024-12-08,2812.87,2024,12
Agra APMC,2024-12-01,2024-12-08,2830.81,2024,12
Ahirora APMC,2024-12-01,2024-12-08,2000.0,2024,12
Ajuha APMC,2024-12-01,2024-12-08,3182.93,2024,12
Akbarpur APMC,2024-12-01,2024-12-08,3247.03,2024,12
Aligarh APMC,2024-12-01,2024-12-08,3331.38,2024,12
Allahabad APMC,2024-12-01,2024-12-08,3405.76,2024,12
Amroha APMC,2024-12-01,2024-12-08,2977.02,2024,12
Anandnagar APMC,2024-12-01,2024-12-08,2490.91,2024,12
Anoop Shahar APMC,2024-12-01,2024-12-08,2896.77,2024,12
Anwala APMC,2024-12-01,2024-12-08,3200.0,2024,12
Atarra APMC,2024-12-01,2024-12-08,2864.07,2024,12
Auraiya APMC,2024-12-01,2024-12-08,3071.61,2024,12
Awagarh APMC,2024-12-01,2024-12-08,3331.25,2024,12
Azamgarh APMC,2024-12-01,2024-12-08,3005.46,2024,12
Baberu APMC,2024-12-01,2024-12-08,,2024,12
Bachranwa APMC,2024-12-01,2024-12-08,2947.41,2024,12
Badayoun APMC,2024-12-01,2024-12-08,2891.74,2024,12
Bagpat APMC,2024-12-01,2024-12-08,,2024,12
Bahraich APMC,2024-12-01,2024-12-08,3466.02,2024,12
Ballia APMC,2024-12-01,2024-12-08,2942.13,2024,12
Balrampur APMC,2024-12-01,2024-12-08,2737.82,2024,12
Banda APMC,2024-12-01,2024-12-08,2820.37,2024,12
Bangarmau APMC,2024-12-01,2024-12-08,2877.83,2024,12
Barabanki APMC,2024-12-01,2024-12-08,3292.83,2024,12
Baraut APMC,2024-12-01,2024-12-08,3175.74,2024,12
Bareilly APMC,2024-12-01,2024-12-08,2859.58,2024,12
Barhaj APMC,2024-12-01,2024-12-08,,2024,12
Basti APMC,2024-12-01,2024-12-08,3234.49,2024,12
Bharthna APMC,2024-12-01,2024-12-08,3127.3,2024,12
Bharuasumerpur APMC,2024-12-01,2024-12-08,2976.39,2024,12
Bharwari APMC,2024-12-01,2024-12-08,3162.52,2024,12
Bhinga APMC,2024-12-01,2024-12-08,3483.31,2024,12
Bijnaur APMC,2024-12-01,2024-12-08,2970.48,2024,12
Bilsi APMC,2024-12-01,2024-12-08,2905.0,2024,12
Bindki APMC,2024-12-01,2024-12-08,3185.88,2024,12
Bisoli APMC,2024-12-01,2024-12-08,,2024,12
Buland Shahr APMC,2024-12-01,2024-12-08,3043.29,2024,12
Chaandpur APMC,2024-12-01,2024-12-08,2714.29,2024,12
Chandausi APMC,2024-12-01,2024-12-08,2974.17,2024,12
Chandoli APMC,2024-12-01,2024-12-08,2853.78,2024,12
Charra APMC,2024-12-01,2024-12-08,4100.0,2024,12
Chhibramau APMC,2024-12-01,2024-12-08,3109.56,2024,12
Chirgaon APMC,2024-12-01,2024-12-08,3316.64,2024,12
Chitwadagaon APMC,2024-12-01,2024-12-08,2969.17,2024,12
Chorichora APMC,2024-12-01,2024-12-08,2400.0,2024,12
Choubepur APMC,2024-12-01,2024-12-08,3127.04,2024,12
Chutmalpur APMC,2024-12-01,2024-12-08,,2024,12
Dadri APMC,2024-12-01,2024-12-08,3111.76,2024,12
Dankaur APMC,2024-12-01,2024-12-08,3127.73,2024,12
Deoband APMC,2024-12-01,2024-12-08,,2024,12
Devariya APMC,2024-12-01,2024-12-08,3433.68,2024,12
Dhanaura APMC,2024-12-01,2024-12-08,1223.81,2024,12
Dibiapur APMC,2024-12-01,2024-12-08,1565.71,2024,12
Doharighat APMC,2024-12-01,2024-12-08,5857.86,2024,12
Dudhi APMC,2024-12-01,2024-12-08,2848.81,2024,12
Etah APMC,2024-12-01,2024-12-08,3041.55,2024,12
Etawah APMC,2024-12-01,2024-12-08,3108.59,2024,12
Faizabad APMC,2024-12-01,2024-12-08,3164.32,2024,12
Farukhabad APMC,2024-12-01,2024-12-08,3009.97,2024,12
Fatehabad APMC,2024-12-01,2024-12-08,1225.0,2024,12
Fatehpur APMC,2024-12-01,2024-12-08,3073.78,2024,12
Fatehpur Sikri APMC,2024-12-01,2024-12-08,2920.83,2024,12
Firozabad APMC,2024-12-01,2024-12-08,2925.96,2024,12
Gadaura APMC,2024-12-01,2024-12-08,2500.0,2024,12
Gangoh APMC,2024-12-01,2024-12-08,,2024,12
Gazipur APMC,2024-12-01,2024-12-08,2853.7,2024,12
Ghaziabad APMC,2024-12-01,2024-12-08,3193.64,2024,12
Ghiraur APMC,2024-12-01,2024-12-08,2942.73,2024,12
Golagokarnath APMC,2024-12-01,2024-12-08,2848.68,2024,12
Gonda APMC,2024-12-01,2024-12-08,3521.5,2024,12
Gopiganj APMC,2024-12-01,2024-12-08,2914.0,2024,12
Gorakhpur APMC,2024-12-01,2024-12-08,3362.24,2024,12
Gurusarai APMC,2024-12-01,2024-12-08,3449.06,2024,12
Haathras APMC,2024-12-01,2024-12-08,3183.59,2024,12
Hapur APMC,2024-12-01,2024-12-08,3095.0,2024,12
Hardoi APMC,2024-12-01,2024-12-08,2879.22,2024,12
Hasanpur APMC,2024-12-01,2024-12-08,1850.0,2024,12
Jafarganj APMC,2024-12-01,2024-12-08,3311.47,2024,12
Jagnair APMC,2024-12-01,2024-12-08,2617.86,2024,12
Jahangirabad APMC,2024-12-01,2024-12-08,3060.56,2024,12
Jalalabad APMC,2024-12-01,2024-12-08,1937.5,2024,12
Jalaun APMC,2024-12-01,2024-12-08,3112.83,2024,12
Jasra APMC,2024-12-01,2024-12-08,3282.5,2024,12
Jasvantnagar APMC,2024-12-01,2024-12-08,3128.11,2024,12
Jaunpur APMC,2024-12-01,2024-12-08,2862.45,2024,12
Jayas APMC,2024-12-01,2024-12-08,,2024,12
Jhansi APMC,2024-12-01,2024-12-08,3179.38,2024,12
Jhijhank APMC,2024-12-01,2024-12-08,,2024,12
Kairana APMC,2024-12-01,2024-12-08,2150.0,2024,12
Kannauj APMC,2024-12-01,2024-12-08,3090.14,2024,12
Kanpur(Grain) APMC,2024-12-01,2024-12-08,3100.79,2024,12
Karnailganj APMC,2024-12-01,2024-12-08,2100.0,2024,12
Karvi APMC,2024-12-01,2024-12-08,3098.12,2024,12
Kasganj APMC,2024-12-01,2024-12-08,3393.86,2024,12
Kayamganj APMC,2024-12-01,2024-12-08,3108.47,2024,12
Khaga APMC,2024-12-01,2024-12-08,3158.76,2024,12
Khair APMC,2024-12-01,2024-12-08,3336.0,2024,12
Khalilabad APMC,2024-12-01,2024-12-08,1610.62,2024,12
Khandhla APMC,2024-12-01,2024-12-08,2642.31,2024,12
Khatauli APMC,2024-12-01,2024-12-08,,2024,12
Khekda APMC,2024-12-01,2024-12-08,,2024,12
Khurja APMC,2024-12-01,2024-12-08,3034.69,2024,12
Kiratpur APMC,2024-12-01,2024-12-08,2330.77,2024,12
Konch APMC,2024-12-01,2024-12-08,,2024,12
Kopaganj APMC,2024-12-01,2024-12-08,2203.64,2024,12
Kosikalan APMC,2024-12-01,2024-12-08,2988.46,2024,12
Lakhimpur APMC,2024-12-01,2024-12-08,2873.97,2024,12
Lalganj APMC,2024-12-01,2024-12-08,2847.36,2024,12
Lalitpur APMC,2024-12-01,2024-12-08,2868.2,2024,12
Lucknow APMC,2024-12-01,2024-12-08,2990.92,2024,12
Madhoganj APMC,2024-12-01,2024-12-08,2875.83,2024,12
Mahoba APMC,2024-12-01,2024-12-08,2992.29,2024,12
Maigalganj APMC,2024-12-01,2024-12-08,2930.0,2024,12
Mainpuri APMC,2024-12-01,2024-12-08,2916.68,2024,12
Manjhanpur APMC,2024-12-01,2024-12-08,3151.73,2024,12
Mathura APMC,2024-12-01,2024-12-08,2896.88,2024,12
Maudaha APMC,2024-12-01,2024-12-08,,2024,12
Mauranipur APMC,2024-12-01,2024-12-08,3377.69,2024,12
Meerut APMC,2024-12-01,2024-12-08,3352.5,2024,12
Mehmoodabad APMC,2024-12-01,2024-12-08,2900.9,2024,12
Milak APMC,2024-12-01,2024-12-08,2982.78,2024,12
Mirzapur APMC,2024-12-01,2024-12-08,2824.13,2024,12
Mohamadabad APMC,2024-12-01,2024-12-08,3120.36,2024,12
Mohammdi APMC,2024-12-01,2024-12-08,2901.06,2024,12
Moth APMC,2024-12-01,2024-12-08,3388.15,2024,12
Mugrabaadshahpur APMC,2024-12-01,2024-12-08,2867.71,2024,12
Muradabad APMC,2024-12-01,2024-12-08,2976.25,2024,12
Muskara APMC,2024-12-01,2024-12-08,2947.06,2024,12
Muzzafarnagar APMC,2024-12-01,2024-12-08,3434.65,2024,12
Naanpara APMC,2024-12-01,2024-12-08,,2024,12
Nagina APMC,2024-12-01,2024-12-08,3814.29,2024,12
Najibabad APMC,2024-12-01,2024-12-08,2000.0,2024,12
Naugarh APMC,2024-12-01,2024-12-08,3164.29,2024,12
Nautnava APMC,2024-12-01,2024-12-08,1678.57,2024,12
Nawabganj APMC,2024-12-01,2024-12-08,3479.29,2024,12
Noida APMC,2024-12-01,2024-12-08,3129.33,2024,12
Orai APMC,2024-12-01,2024-12-08,3156.92,2024,12
Paliakala APMC,2024-12-01,2024-12-08,3184.87,2024,12
Panchpedwa APMC,2024-12-01,2024-12-08,3794.88,2024,12
Partaval APMC,2024-12-01,2024-12-08,3321.05,2024,12
Payagpur APMC,2024-12-01,2024-12-08,,2024,12
Pilibhit APMC,2024-12-01,2024-12-08,2881.63,2024,12
Pratapgarh APMC,2024-12-01,2024-12-08,3240.41,2024,12
Pukharayan APMC,2024-12-01,2024-12-08,3109.7,2024,12
Puranpur APMC,2024-12-01,2024-12-08,2875.37,2024,12
Purwa APMC,2024-12-01,2024-12-08,2896.74,2024,12
Puwaha APMC,2024-12-01,2024-12-08,2923.06,2024,12
Raibareilly APMC,2024-12-01,2024-12-08,2834.3,2024,12
Rampur APMC,2024-12-01,2024-12-08,2944.43,2024,12
Rampurmaniharan APMC,2024-12-01,2024-12-08,2266.67,2024,12
Rasda APMC,2024-12-01,2024-12-08,2935.47,2024,12
Robertsganj APMC,2024-12-01,2024-12-08,2858.03,2024,12
Rudauli APMC,2024-12-01,2024-12-08,,2024,12
Safdarganj APMC,2024-12-01,2024-12-08,3308.33,2024,12
Saharanpur APMC,2024-12-01,2024-12-08,3443.82,2024,12
Sahiyapur APMC,2024-12-01,2024-12-08,2543.33,2024,12
Salon APMC,2024-12-01,2024-12-08,2831.45,2024,12
Sambhal APMC,2024-12-01,2024-12-08,2380.51,2024,12
Samsabad APMC,2024-12-01,2024-12-08,1691.67,2024,12
Sandi APMC,2024-12-01,2024-12-08,2870.0,2024,12
Sandila APMC,2024-12-01,2024-12-08,2875.35,2024,12
Sardhana APMC,2024-12-01,2024-12-08,,2024,12
Sehjanwa APMC,2024-12-01,2024-12-08,1900.0,2024,12
Shadabad APMC,2024-12-01,2024-12-08,2187.5,2024,12
Shahabad(New Mandi) APMC,2024-12-01,2024-12-08,,2024,12
Shahaswan APMC,2024-12-01,2024-12-08,,2024,12
Shahganj APMC,2024-12-01,2024-12-08,2869.5,2024,12
Shahjahanpur APMC,2024-12-01,2024-12-08,2842.47,2024,12
Shahpur APMC,2024-12-01,2024-12-08,1735.0,2024,12
Shamli APMC,2024-12-01,2024-12-08,3387.31,2024,12
Shikohabad APMC,2024-12-01,2024-12-08,,2024,12
Sikanderabad APMC,2024-12-01,2024-12-08,3000.0,2024,12
Sikarpur APMC,2024-12-01,2024-12-08,2360.23,2024,12
Sirsa APMC,2024-12-01,2024-12-08,3179.66,2024,12
Sirsaganj APMC,2024-12-01,2024-12-08,2300.0,2024,12
Sitapur APMC,2024-12-01,2024-12-08,2904.86,2024,12
Siyana APMC,2024-12-01,2024-12-08,2860.0,2024,12
Sultanpur APMC,2024-12-01,2024-12-08,3235.81,2024,12
Tamkuhi road APMC,2024-12-01,2024-12-08,,2024,12
Tanda(Rampur) APMC,2024-12-01,2024-12-08,,2024,12
Thanabhavan APMC,2024-12-01,2024-12-08,2742.86,2024,12
Tikonia APMC,2024-12-01,2024-12-08,,2024,12
Tilhar APMC,2024-12-01,2024-12-08,2888.38,2024,12
Tulsipur APMC,2024-12-01,2024-12-08,3496.84,2024,12
Tundla APMC,2024-12-01,2024-12-08,2871.43,2024,12
Ujhani APMC,2024-12-01,2024-12-08,2897.73,2024,12
Unnao APMC,2024-12-01,2024-12-08,2874.8,2024,12
Uttaripura APMC,2024-12-01,2024-12-08,3127.72,2024,12
Varanasi APMC,2024-12-01,2024-12-08,2925.68,2024,12
Varanasi(F&V) APMC,2024-12-01,2024-12-08,,2024,12
Varipaal APMC,2024-12-01,2024-12-08,2401.91,2024,12
Vishalpur APMC,2024-12-01,2024-12-08,2885.63,2024,12
Viswan APMC,2024-12-01,2024-12-08,2922.19,2024,12
Wazirganj APMC,2024-12-01,2024-12-08,,2024,12
Average,2024-12-01,2024-12-08,2930.55,2024,12
Achalda APMC,2024-12-09,2024-12-15,2645.0,2024,12
Achnera APMC,2024-12-09,2024-12-15,2525.61,2024,12
Agra APMC,2024-12-09,2024-12-15,2325.3,2024,12
Ahirora APMC,2024-12-09,2024-12-15,1124.78,2024,12
Ajuha APMC,2024-12-09,2024-12-15,2858.36,2024,12
Akbarpur APMC,2024-12-09,2024-12-15,2873.98,2024,12
Aligarh APMC,2024-12-09,2024-12-15,2953.05,2024,12
Allahabad APMC,2024-12-09,2024-12-15,3047.77,2024,12
Amroha APMC,2024-12-09,2024-12-15,2788.71,2024,12
Anandnagar APMC,2024-12-09,2024-12-15,2223.08,2024,12
Anoop Shahar APMC,2024-12-09,2024-12-15,2692.31,2024,12
Anwala APMC,2024-12-09,2024-12-15,2890.91,2024,12
Atarra APMC,2024-12-09,2024-12-15,2208.88,2024,12
Auraiya APMC,2024-12-09,2024-12-15,2277.19,2024,12
Awagarh APMC,2024-12-09,2024-12-15,,2024,12
Azamgarh APMC,2024-12-09,2024-12-15,3048.27,2024,12
Baberu APMC,2024-12-09,2024-12-15,,2024,12
Bachranwa APMC,2024-12-09,2024-12-15,2595.85,2024,12
Badayoun APMC,2024-12-09,2024-12-15,2828.2,2024,12
Bagpat APMC,2024-12-09,2024-12-15,2800.0,2024,12
Bahraich APMC,2024-12-09,2024-12-15,2922.78,2024,12
Ballia APMC,2024-12-09,2024-12-15,2919.43,2024,12
Balrampur APMC,2024-12-09,2024-12-15,2872.98,2024,12
Banda APMC,2024-12-09,2024-12-15,2120.99,2024,12
Bangarmau APMC,2024-12-09,2024-12-15,2724.93,2024,12
Barabanki APMC,2024-12-09,2024-12-15,3060.76,2024,12
Baraut APMC,2024-12-09,2024-12-15,3056.54,2024,12
Bareilly APMC,2024-12-09,2024-12-15,2493.14,2024,12
Barhaj APMC,2024-12-09,2024-12-15,,2024,12
Basti APMC,2024-12-09,2024-12-15,2888.16,2024,12
Bharthna APMC,2024-12-09,2024-12-15,2983.44,2024,12
Bharuasumerpur APMC,2024-12-09,2024-12-15,2478.95,2024,12
Bharwari APMC,2024-12-09,2024-12-15,2802.06,2024,12
Bhinga APMC,2024-12-09,2024-12-15,3033.64,2024,12
Bijnaur APMC,2024-12-09,2024-12-15,2829.28,2024,12
Bilsi APMC,2024-12-09,2024-12-15,2828.8,2024,12
Bindki APMC,2024-12-09,2024-12-15,2690.57,2024,12
Bisoli APMC,2024-12-09,2024-12-15,1800.0,2024,12
Buland Shahr APMC,2024-12-09,2024-12-15,3061.0,2024,12
Chaandpur APMC,2024-12-09,2024-12-15,2733.33,2024,12
Chandausi APMC,2024-12-09,2024-12-15,2778.57,2024,12
Chandoli APMC,2024-12-09,2024-12-15,2694.51,2024,12
Charra APMC,2024-12-09,2024-12-15,3963.64,2024,12
Chhibramau APMC,2024-12-09,2024-12-15,2714.52,2024,12
Chirgaon APMC,2024-12-09,2024-12-15,2666.52,2024,12
Chitwadagaon APMC,2024-12-09,2024-12-15,2866.88,2024,12
Chorichora APMC,2024-12-09,2024-12-15,3603.57,2024,12
Choubepur APMC,2024-12-09,2024-12-15,2765.38,2024,12
Chutmalpur APMC,2024-12-09,2024-12-15,2050.0,2024,12
Dadri APMC,2024-12-09,2024-12-15,2969.74,2024,12
Dankaur APMC,2024-12-09,2024-12-15,,2024,12
Deoband APMC,2024-12-09,2024-12-15,,2024,12
Devariya APMC,2024-12-09,2024-12-15,3155.61,2024,12
Dhanaura APMC,2024-12-09,2024-12-15,1260.87,2024,12
Dibiapur APMC,2024-12-09,2024-12-15,1100.0,2024,12
Doharighat APMC,2024-12-09,2024-12-15,5965.0,2024,12
Dudhi APMC,2024-12-09,2024-12-15,2828.46,2024,12
Etah APMC,2024-12-09,2024-12-15,2920.02,2024,12
Etawah APMC,2024-12-09,2024-12-15,2938.42,2024,12
Faizabad APMC,2024-12-09,2024-12-15,2908.17,2024,12
Farukhabad APMC,2024-12-09,2024-12-15,2643.21,2024,12
Fatehabad APMC,2024-12-09,2024-12-15,1323.49,2024,12
Fatehpur APMC,2024-12-09,2024-12-15,2697.12,2024,12
Fatehpur Sikri APMC,2024-12-09,2024-12-15,2616.38,2024,12
Firozabad APMC,2024-12-09,2024-12-15,2486.9,2024,12
Gadaura APMC,2024-12-09,2024-12-15,2500.0,2024,12
Gangoh APMC,2024-12-09,2024-12-15,,2024,12
Gazipur APMC,2024-12-09,2024-12-15,2741.95,2024,12
Ghaziabad APMC,2024-12-09,2024-12-15,3139.75,2024,12
Ghiraur APMC,2024-12-09,2024-12-15,2749.88,2024,12
Golagokarnath APMC,2024-12-09,2024-12-15,2794.81,2024,12
Gonda APMC,2024-12-09,2024-12-15,2558.52,2024,12
Gopiganj APMC,2024-12-09,2024-12-15,2719.74,2024,12
Gorakhpur APMC,2024-12-09,2024-12-15,3040.17,2024,12
Gurusarai APMC,2024-12-09,2024-12-15,2752.86,2024,12
Haathras APMC,2024-12-09,2024-12-15,3052.97,2024,12
Hapur APMC,2024-12-09,2024-12-15,3031.6,2024,12
Hardoi APMC,2024-12-09,2024-12-15,2751.37,2024,12
Hasanpur APMC,2024-12-09,2024-12-15,1850.0,2024,12
Jafarganj APMC,2024-12-09,2024-12-15,3136.11,2024,12
Jagnair APMC,2024-12-09,2024-12-15,2265.38,2024,12
Jahangirabad APMC,2024-12-09,2024-12-15,2959.23,2024,12
Jalalabad APMC,2024-12-09,2024-12-15,1714.71,2024,12
Jalaun APMC,2024-12-09,2024-12-15,1832.89,2024,12
Jasra APMC,2024-12-09,2024-12-15,2570.83,2024,12
Jasvantnagar APMC,2024-12-09,2024-12-15,3003.26,2024,12
Jaunpur APMC,2024-12-09,2024-12-15,2768.81,2024,12
Jayas APMC,2024-12-09,2024-12-15,3155.64,2024,12
Jhansi APMC,2024-12-09,2024-12-15,2706.41,2024,12
Jhijhank APMC,2024-12-09,2024-12-15,,2024,12
Kairana APMC,2024-12-09,2024-12-15,2054.76,2024,12
Kannauj APMC,2024-12-09,2024-12-15,2678.57,2024,12
Kanpur(Grain) APMC,2024-12-09,2024-12-15,2907.18,2024,12
Karnailganj APMC,2024-12-09,2024-12-15,,2024,12
Karvi APMC,2024-12-09,2024-12-15,2883.57,2024,12
Kasganj APMC,2024-12-09,2024-12-15,2986.18,2024,12
Kayamganj APMC,2024-12-09,2024-12-15,2703.75,2024,12
Khaga APMC,2024-12-09,2024-12-15,2792.27,2024,12
Khair APMC,2024-12-09,2024-12-15,3237.5,2024,12
Khalilabad APMC,2024-12-09,2024-12-15,1688.06,2024,12
Khandhla APMC,2024-12-09,2024-12-15,3244.12,2024,12
Khatauli APMC,2024-12-09,2024-12-15,2200.0,2024,12
Khekda APMC,2024-12-09,2024-12-15,,2024,12
Khurja APMC,2024-12-09,2024-12-15,3048.7,2024,12
Kiratpur APMC,2024-12-09,2024-12-15,1797.78,2024,12
Konch APMC,2024-12-09,2024-12-15,2500.0,2024,12
Kopaganj APMC,2024-12-09,2024-12-15,2218.52,2024,12
Kosikalan APMC,2024-12-09,2024-12-15,2692.54,2024,12
Lakhimpur APMC,2024-12-09,2024-12-15,2778.53,2024,12
Lalganj APMC,2024-12-09,2024-12-15,2564.42,2024,12
Lalitpur APMC,2024-12-09,2024-12-15,2525.37,2024,12
Lucknow APMC,2024-12-09,2024-12-15,2805.0,2024,12
Madhoganj APMC,2024-12-09,2024-12-15,2762.68,2024,12
Mahoba APMC,2024-12-09,2024-12-15,2377.72,2024,12
Maigalganj APMC,2024-12-09,2024-12-15,,2024,12
Mainpuri APMC,2024-12-09,2024-12-15,2549.16,2024,12
Manjhanpur APMC,2024-12-09,2024-12-15,2822.95,2024,12
Mathura APMC,2024-12-09,2024-12-15,2497.69,2024,12
Maudaha APMC,2024-12-09,2024-12-15,,2024,12
Mauranipur APMC,2024-12-09,2024-12-15,2694.81,2024,12
Meerut APMC,2024-12-09,2024-12-15,3137.63,2024,12
Mehmoodabad APMC,2024-12-09,2024-12-15,2808.01,2024,12
Milak APMC,2024-12-09,2024-12-15,3025.47,2024,12
Mirzapur APMC,2024-12-09,2024-12-15,2654.37,2024,12
Mohamadabad APMC,2024-12-09,2024-12-15,2731.35,2024,12
Mohammdi APMC,2024-12-09,2024-12-15,2799.07,2024,12
Moth APMC,2024-12-09,2024-12-15,2576.44,2024,12
Mugrabaadshahpur APMC,2024-12-09,2024-12-15,2798.59,2024,12
Muradabad APMC,2024-12-09,2024-12-15,2838.23,2024,12
Muskara APMC,2024-12-09,2024-12-15,2685.85,2024,12
Muzzafarnagar APMC,2024-12-09,2024-12-15,2880.29,2024,12
Naanpara APMC,2024-12-09,2024-12-15,,2024,12
Nagina APMC,2024-12-09,2024-12-15,3926.32,2024,12
Najibabad APMC,2024-12-09,2024-12-15,2040.0,2024,12
Naugarh APMC,2024-12-09,2024-12-15,2878.12,2024,12
